Time (us),Address,RSSI (dBm),Raw data,Connectable,Addr Type
28027967483,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28029968242,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28031971431,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28033978540,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28035995169,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28039996731,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28042006188,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28044025578,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28046022222,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28048022000,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28050036325,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28052109481,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28054053114,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28056047559,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28058055418,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28060064227,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28062058594,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28064091724,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28066068516,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28068075028,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28070087593,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28072091183,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28074125119,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28076113164,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28078107904,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28080123865,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28086188782,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28088167581,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28090139171,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28092143211,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28096160841,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28098148493,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28100167706,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28102156548,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28106165304,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28108167667,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28110198090,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28114175660,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28116181214,F8:5F:6B:31:FE:33,-29,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28118189581,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28120198366,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28122210390,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28126217592,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28128222452,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28132226942,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28134232546,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28136236717,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28138240524,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28140247296,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28142254117,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28144264162,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28148262114,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28152269863,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28154299372,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28156300587,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28160294013,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28162289508,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28168302216,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28170305992,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28174319315,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28176317256,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28178326082,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28182331742,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28184336644,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28186346831,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28188362843,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28190373142,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28192372510,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28194388233,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28198386153,F8:5F:6B:31:FE:33,-29,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28200384138,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28202387971,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28206390982,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28212393393,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28214406578,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28220425963,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28222442899,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28224445113,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28226449718,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28228463485,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28230455270,F8:5F:6B:31:FE:33,-29,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28232458782,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28234466728,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28236464435,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28238474191,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28240478627,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28244487624,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28246491260,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28248498906,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28250513323,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28254523791,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28256558715,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28258521695,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28260530922,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28262531470,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28264555872,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28266551760,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28268553502,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28270554694,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28272558733,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28274568129,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28276566959,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28280580100,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28282594239,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28284584272,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28286591124,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28290660351,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28292608291,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28294615375,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28296621242,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28298628713,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28300625443,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28302656049,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28304637039,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28306653670,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28308633984,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28310632139,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28314704002,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28316654959,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28318655909,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28320653774,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28324691265,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28326677538,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28328678632,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28330683923,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28336713495,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28338706701,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28340701678,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28342712576,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28344709900,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28346721159,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28348771403,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28352730950,F8:5F:6B:31:FE:33,-24,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28354750242,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28356739143,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28358746644,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28360746069,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28362763806,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28364760114,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28366759909,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28368763594,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28370775081,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28372779343,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28374798738,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28376791415,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28378795886,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28380807594,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28382803221,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28384807864,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28386811146,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28388827025,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28390820588,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28392826748,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28394867076,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28396836704,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28398838387,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28400847395,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28402851133,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28404866660,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28408877733,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28410874718,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28416888478,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28420896487,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28424901583,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28426938597,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28428942938,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28430906799,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28432917457,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28436922611,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28438963079,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28440951302,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28442943660,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28446949377,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28448962763,F8:5F:6B:31:FE:33,-27,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28450962461,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28454973013,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28460995409,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28462996262,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28467010501,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28471014197,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28473022157,F8:5F:6B:31:FE:33,-22,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28475024764,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28477030084,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28479040147,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28483047628,F8:5F:6B:31:FE:33,-28,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
28485050316,F8:5F:6B:31:FE:33,-23,0x1EFF4C001219000F71D10BABE2A048EDCAEDC2A7F8A6F32F0D206E968E0200,0,1
