Timestamp,MAC_Address,RSSI,Phone_Direction,Position_X,Position_Y,Step_Count,Target_Direction,Cluster,Ground_Truth,Phase
2026-01-02 01:10:03.252,CD:EF:86:FD:E4:B5,-76,126.91049,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:10:09.259,CD:EF:86:FD:E4:B5,-76,127.38074,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:10:11.252,CD:EF:86:FD:E4:B5,-77,126.82172,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:10:17.275,CD:EF:86:FD:E4:B5,-76,128.4188,2.7871706,-2.1112394,7,125.32965,,,nav
2026-01-02 01:10:19.285,CD:EF:86:FD:E4:B5,-77,128.66217,2.7871706,-2.1112394,7,125.32965,,,nav
2026-01-02 01:10:23.296,CD:EF:86:FD:E4:B5,-75,128.1662,2.7871706,-2.1112394,7,125.32965,,,nav
2026-01-02 01:10:27.311,CD:EF:86:FD:E4:B5,-79,123.19586,5.6250544,-4.152685,14,125.32965,,,nav
2026-01-02 01:10:29.293,CD:EF:86:FD:E4:B5,-81,128.58969,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:31.304,CD:EF:86:FD:E4:B5,-82,125.88196,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:35.314,CD:EF:86:FD:E4:B5,-79,126.43237,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:41.318,CD:EF:86:FD:E4:B5,-79,126.52106,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:45.333,CD:EF:86:FD:E4:B5,-80,128.10437,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:47.337,CD:EF:86:FD:E4:B5,-79,126.994446,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:49.329,CD:EF:86:FD:E4:B5,-79,127.02591,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:51.339,CD:EF:86:FD:E4:B5,-79,128.01791,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:53.341,CD:EF:86:FD:E4:B5,-80,128.01453,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:57.372,CD:EF:86:FD:E4:B5,-79,126.18701,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:10:59.361,CD:EF:86:FD:E4:B5,-77,125.63696,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:11:01.367,CD:EF:86:FD:E4:B5,-77,125.70163,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:11:05.381,CD:EF:86:FD:E4:B5,-79,127.81003,6.0213785,-4.457525,15,125.32965,,,nav
2026-01-02 01:11:13.417,CD:EF:86:FD:E4:B5,-78,127.697296,6.422557,-4.755947,16,125.32965,,,nav
2026-01-02 01:11:15.419,CD:EF:86:FD:E4:B5,-76,127.84247,6.422557,-4.755947,16,125.32965,,,nav
2026-01-02 01:11:17.437,CD:EF:86:FD:E4:B5,-76,127.72809,6.422557,-4.755947,16,125.32965,,,nav
2026-01-02 01:11:19.429,CD:EF:86:FD:E4:B5,-77,128.0846,6.422557,-4.755947,16,125.32965,,,nav
2026-01-02 01:11:21.446,CD:EF:86:FD:E4:B5,-78,128.56305,6.422557,-4.755947,16,125.32965,,,nav
2026-01-02 01:11:25.447,CD:EF:86:FD:E4:B5,-79,129.44226,6.422557,-4.755947,16,125.32965,,,nav
2026-01-02 01:11:27.468,CD:EF:86:FD:E4:B5,-80,129.16028,6.422557,-4.755947,16,125.32965,,,nav
2026-01-02 01:11:29.474,CD:EF:86:FD:E4:B5,-80,127.96741,6.422557,-4.755947,16,125.32965,,,nav
2026-01-02 01:11:31.470,CD:EF:86:FD:E4:B5,-78,125.5874,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:33.479,CD:EF:86:FD:E4:B5,-79,127.57965,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:35.492,CD:EF:86:FD:E4:B5,-78,127.50104,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:37.483,CD:EF:86:FD:E4:B5,-79,128.18488,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:39.490,CD:EF:86:FD:E4:B5,-78,127.02658,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:41.503,CD:EF:86:FD:E4:B5,-79,129.11069,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:43.499,CD:EF:86:FD:E4:B5,-78,128.6612,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:45.505,CD:EF:86:FD:E4:B5,-77,129.10364,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:51.516,CD:EF:86:FD:E4:B5,-77,128.80365,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:55.529,CD:EF:86:FD:E4:B5,-77,127.25946,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:11:59.534,CD:EF:86:FD:E4:B5,-79,127.44635,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:12:01.527,CD:EF:86:FD:E4:B5,-81,127.567566,6.828642,-5.047657,17,125.32965,,,nav
2026-01-02 01:12:03.534,CD:EF:86:FD:E4:B5,-79,130.28644,7.218643,-5.360545,18,125.32965,,,nav
2026-01-02 01:12:05.551,CD:EF:86:FD:E4:B5,-84,128.80103,8.030232,-5.944713,20,125.32965,,,nav
