Timestamp,MAC_Address,RSSI,Phone_Direction,Position_X,Position_Y,Step_Count,Target_Direction,Cluster,Ground_Truth,Phase
2026-01-02 03:21:11.919,DF:6F:E5:81:8B:9D,-70,193.93184,-1.1769948,-7.9036865,16,190.60378,,,nav
2026-01-02 03:21:13.926,DF:6F:E5:81:8B:9D,-71,191.56528,-1.1769948,-7.9036865,16,190.60378,,,nav
2026-01-02 03:21:17.944,DF:6F:E5:81:8B:9D,-73,191.72314,-1.1769948,-7.9036865,16,190.60378,,,nav
2026-01-02 03:21:19.949,DF:6F:E5:81:8B:9D,-74,192.39162,-1.1769948,-7.9036865,16,190.60378,,,nav
2026-01-02 03:21:21.955,DF:6F:E5:81:8B:9D,-74,193.80838,-1.1769948,-7.9036865,16,190.60378,,,nav
2026-01-02 03:21:23.955,DF:6F:E5:81:8B:9D,-73,193.11116,-1.1769948,-7.9036865,16,190.60378,,,nav
2026-01-02 03:21:25.966,DF:6F:E5:81:8B:9D,-70,193.20645,-1.1769948,-7.9036865,16,190.60378,,,nav
2026-01-02 03:21:27.962,DF:6F:E5:81:8B:9D,-70,192.49577,-1.1769948,-7.9036865,16,190.60378,,,nav
2026-01-02 03:21:31.962,DF:6F:E5:81:8B:9D,-73,191.84703,-1.1769948,-7.9036865,16,190.60378,,,nav
2026-01-02 03:21:33.967,DF:6F:E5:81:8B:9D,-73,189.33478,-1.2514142,-8.398117,17,190.60378,,,nav
2026-01-02 03:21:37.979,DF:6F:E5:81:8B:9D,-74,192.39879,-1.5266662,-9.872403,20,190.60378,,,nav
2026-01-02 03:21:39.998,DF:6F:E5:81:8B:9D,-76,194.7549,-1.6560602,-10.3553705,21,190.60378,,,nav
2026-01-02 03:21:41.991,DF:6F:E5:81:8B:9D,-75,195.67778,-1.6560602,-10.3553705,21,190.60378,,,nav
2026-01-02 03:21:52.036,DF:6F:E5:81:8B:9D,-71,197.31807,-1.845557,-10.81807,22,190.60378,,,nav
2026-01-02 03:21:54.029,DF:6F:E5:81:8B:9D,-71,196.78745,-1.9880301,-11.297342,23,190.60378,,,nav
2026-01-02 03:21:56.037,DF:6F:E5:81:8B:9D,-71,196.21092,-1.9880301,-11.297342,23,190.60378,,,nav
2026-01-02 03:21:58.034,DF:6F:E5:81:8B:9D,-74,189.24612,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:00.049,DF:6F:E5:81:8B:9D,-73,188.46695,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:04.058,DF:6F:E5:81:8B:9D,-70,191.85216,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:06.067,DF:6F:E5:81:8B:9D,-72,192.2245,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:08.075,DF:6F:E5:81:8B:9D,-74,191.55261,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:10.066,DF:6F:E5:81:8B:9D,-73,192.54305,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:12.073,DF:6F:E5:81:8B:9D,-72,193.46007,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:14.074,DF:6F:E5:81:8B:9D,-73,193.33916,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:18.092,DF:6F:E5:81:8B:9D,-70,194.01225,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:20.091,DF:6F:E5:81:8B:9D,-70,193.97842,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:22.102,DF:6F:E5:81:8B:9D,-70,193.66125,-2.0720878,-11.790226,24,190.60378,,,nav
2026-01-02 03:22:28.121,DF:6F:E5:81:8B:9D,-68,193.56584,-2.1303155,-12.286824,25,190.60378,,,nav
2026-01-02 03:22:30.125,DF:6F:E5:81:8B:9D,-68,193.0593,-2.1303155,-12.286824,25,190.60378,,,nav
2026-01-02 03:22:32.117,DF:6F:E5:81:8B:9D,-71,193.48004,-2.1303155,-12.286824,25,190.60378,,,nav
2026-01-02 03:22:38.132,DF:6F:E5:81:8B:9D,-70,199.24579,-2.1303155,-12.286824,25,190.60378,,,nav
2026-01-02 03:22:40.144,DF:6F:E5:81:8B:9D,-70,200.78082,-2.1303155,-12.286824,25,190.60378,,,nav
2026-01-02 03:22:44.151,DF:6F:E5:81:8B:9D,-70,195.81036,-2.2713132,-12.766532,26,190.60378,,,nav
2026-01-02 03:22:46.152,DF:6F:E5:81:8B:9D,-71,190.93878,-2.2713132,-12.766532,26,190.60378,,,nav
