Timestamp,MAC_Address,RSSI,Device_Name,Payload_Hex,Payload_Length,Connectable
2025-12-01 20:35:08.965,FE:47:B0:F2:33:FC,-61,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:35:12.598,C1:42:43:44:45:46,-93,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:35:12.890,E7:4F:E3:A1:19:CF,-55,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:12.989,FE:47:B0:F2:33:FC,-68,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:35:14.899,E7:4F:E3:A1:19:CF,-55,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:16.911,E7:4F:E3:A1:19:CF,-54,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:18.907,E7:4F:E3:A1:19:CF,-49,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:18.993,FE:47:B0:F2:33:FC,-73,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:35:22.499,CD:B1:E5:F5:B7:FC,-83,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:35:22.638,C1:42:43:44:45:46,-85,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:35:22.912,E7:4F:E3:A1:19:CF,-54,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:23.001,FE:47:B0:F2:33:FC,-78,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:35:26.511,CD:B1:E5:F5:B7:FC,-85,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:35:28.642,C1:42:43:44:45:46,-84,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:35:28.936,E7:4F:E3:A1:19:CF,-46,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:30.520,CD:B1:E5:F5:B7:FC,-87,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:35:30.641,C1:42:43:44:45:46,-90,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:35:31.024,FE:47:B0:F2:33:FC,-78,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:35:32.520,CD:B1:E5:F5:B7:FC,-85,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:35:32.942,E7:4F:E3:A1:19:CF,-37,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:33.025,FE:47:B0:F2:33:FC,-74,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:35:34.640,C1:42:43:44:45:46,-76,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:35:34.931,EA:1E:5F:1C:77:34,-92,Unknown Device,1EFF4C0012192A6AADA890532383F7EB20DA92A721068DC1AA9DEAB97C027F,31,true
