PC_Beijing_Time,Time (us),Address,RSSI (dBm),Raw Data,adv_data_len,scan_rsp_len,Connectable,Addr Type,Adv Event Type
2026-05-03 05:47:39.346,3181327996,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:41.336,3183316142,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:43.340,3185320667,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:45.374,3187359731,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:47.347,3189328973,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:49.354,3191348141,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:51.356,3193340373,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:53.387,3195358269,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:55.411,3197364997,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:57.393,3199339677,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:59.376,3201348814,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:48:01.404,3203376719,db:c9:83:9f:37:a3,-26,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:48:03.412,3205365827,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:48:05.482,3207374083,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:48:07.390,3209365968,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:48:09.427,3211410202,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
